ticker,company_name,year,market_cap,category,sector,price,ret_1d,low_52w,high_52w,from_low_pct,from_high_pct,sma_20d,sma_50d,sma_200d,ret_3d,ret_7d,ret_30d,ret_3m,ret_6m,ret_1y,ret_3y,ret_5y,volume_1d,volume_7d,volume_30d,volume_90d,volume_180d,vol_ratio_1d_90d,vol_ratio_7d_90d,vol_ratio_30d_90d,vol_ratio_1d_180d,vol_ratio_7d_180d,vol_ratio_30d_180d,vol_ratio_90d_180d,rvol,prev_close,pe,eps_current,eps_last_qtr,eps_change_pct
CHALET,Chalet Hotels Ltd,1986,"₹20,549 Cr",Large Cap,Hotels & Entertainment Services,₹941,0.74%,₹634,"₹1,052",48.33%,-10.64%,₹899,₹904,₹856,1.84%,1.98%,2.37%,15.70%,23.15%,13.57%,197.82%,627.38%,204852,183091,206244,187689,254494,9.14%,-2.45%,9.89%,-19.51%,-28.06%,-18.96%,-26.25%,1.1,₹934,144,7,6,8.67%
BIOCON,Biocon Ltd,1978,"₹53,089 Cr",Large Cap,Biotechnology & Medical Research,₹398,0.21%,₹291,₹406,36.70%,-2.02%,₹380,₹357,₹349,2.74%,0.20%,12.41%,23.11%,1.74%,9.94%,24.12%,-1.15%,3142162,3599533,5799512,4640631,3855004,-32.29%,-22.43%,24.97%,-18.49%,-6.63%,50.44%,20.38%,0.7,₹397,47,8,9,-6.00%
VMART,V-Mart Retail Ltd,2002,"₹6,461 Cr",Mid Cap,Diversified Retail,₹814,6.58%,₹676,"₹1,130",20.41%,-27.96%,₹796,₹842,₹859,6.89%,3.62%,-7.02%,0.64%,9.79%,-3.60%,16.32%,80.85%,1344680,324045,170641,96320,69077,1296.05%,236.43%,77.16%,1846.65%,369.11%,147.03%,39.44%,14.0,₹764,142,6,6,-4.50%
530517,Relaxo Footwears Ltd,1984,"₹12,373 Cr",Mid Cap,Textiles & Apparel,₹499,0.73%,₹375,₹888,33.05%,-43.76%,₹481,₹451,₹524,-0.32%,-2.64%,18.40%,18.36%,-11.05%,-42.46%,-49.72%,-18.61%,7811,20401,61460,35780,27871,-78.17%,-42.98%,71.77%,-71.97%,-26.80%,120.52%,28.38%,0.2,₹496,73,7,6,14.00%
532144,Welspun Corp Ltd,1995,"₹23,606 Cr",Large Cap,Metals & Mining,₹896,-2.37%,₹601,₹995,49.27%,-9.88%,₹923,₹898,₹804,-2.06%,-3.85%,-3.13%,16.64%,14.84%,40.47%,330.31%,1031.40%,23298,18415,27026,41146,42008,-43.38%,-55.24%,-34.32%,-44.54%,-56.16%,-35.66%,-2.05%,0.6,₹918,12,72,65,11.45%
SAIL,Steel Authority of India Ltd,1973,"₹56,207 Cr",Large Cap,Metals & Mining,₹136,0.82%,₹99,₹156,37.07%,-13.08%,₹135,₹131,₹118,-0.07%,1.72%,5.94%,16.37%,25.62%,-4.69%,81.29%,299.65%,9764563,10512320,11624146,14024067,17823976,-30.37%,-25.04%,-17.11%,-45.22%,-41.02%,-34.78%,-21.32%,0.7,₹135,24,6,6,-4.33%
PARADEEP,Paradeep Phosphates Ltd,1981,"₹15,761 Cr",Mid Cap,Chemicals,₹194,-3.28%,₹79,₹206,145.64%,-5.80%,₹170,₹167,₹126,2.10%,13.28%,16.61%,29.76%,62.43%,130.44%,288.46%,,17098666,32255317,9882772,6664716,6790205,156.56%,383.97%,48.28%,151.81%,375.03%,45.54%,-1.85%,2.6,₹200,29,7,6,12.67%
NUVOCO,Nuvoco Vistas Corporation Ltd,1999,"₹14,752 Cr",Mid Cap,Construction Materials,₹413,0.67%,₹287,₹419,43.89%,-1.48%,₹372,₹361,₹344,2.01%,8.23%,18.60%,24.03%,17.89%,19.69%,28.30%,,576930,2248417,794154,508831,385832,13.38%,341.88%,56.07%,49.53%,482.75%,105.83%,31.88%,1.1,₹410,97,4,4,22.29%
500109,Mangalore Refinery and Petrochmcls Ltd,1988,"₹26,538 Cr",Large Cap,Oil & Gas,₹151,-2.73%,₹99,₹225,53.01%,-32.65%,₹146,₹143,₹138,4.56%,2.61%,7.19%,11.65%,13.28%,-30.09%,104.73%,317.66%,448086,786449,374654,286280,291714,56.52%,174.71%,30.87%,53.60%,169.60%,28.43%,-1.86%,1.6,₹156,,-2,,
INDIANHUME,Indian Hume Pipe Company Ltd,1926,"₹2,244 Cr",Small Cap,Construction & Engineering,₹431,-0.71%,₹281,₹614,53.50%,-29.71%,₹444,₹432,₹391,-0.14%,-4.11%,0.97%,8.85%,38.50%,-11.81%,182.00%,148.72%,21795,40046,86968,89241,106731,-75.58%,-55.13%,-2.55%,-79.58%,-62.48%,-18.52%,-16.39%,0.2,₹435,4,106,100,5.93%
500470,Tata Steel Ltd,1907,"₹204,069 Cr",Mega Cap,Metals & Mining,₹163,0.40%,₹123,₹170,33.32%,-3.97%,₹161,₹159,₹146,0.28%,2.25%,4.67%,15.24%,25.92%,3.81%,72.41%,364.00%,1230280,1304128,1310942,1328415,1483640,-7.39%,-1.83%,-1.32%,-17.08%,-12.10%,-11.64%,-10.46%,0.9,₹163,60,3,2,82.67%
517506,TTK Prestige Ltd,1955,"₹8,778 Cr",Mid Cap,Household Goods,₹641,0.57%,₹583,"₹1,022",9.86%,-37.33%,₹631,₹633,₹712,0.48%,-0.15%,3.69%,2.57%,-16.62%,-29.79%,-27.06%,18.51%,1380,1561,2980,5313,4528,-74.03%,-70.63%,-43.91%,-69.52%,-65.53%,-34.18%,17.34%,0.3,₹637,78,8,9,-9.22%
MHRIL,Mahindra Holidays and Resorts India Ltd,1996,"₹7,469 Cr",Mid Cap,Hotels & Entertainment Services,₹370,0.86%,₹259,₹494,43.01%,-25.07%,₹352,₹352,₹342,2.79%,1.84%,8.86%,20.48%,16.09%,-22.37%,65.31%,252.27%,890327,504530,189644,179487,169724,396.04%,181.10%,5.66%,424.57%,197.26%,11.74%,5.75%,5.0,₹367,59,6,6,5.50%
500335,Birla Corporation Ltd,1919,"₹11,160 Cr",Mid Cap,Construction Materials,"₹1,446",-1.00%,₹902,"₹1,579",60.30%,-8.43%,"₹1,388","₹1,373","₹1,198",-1.36%,1.90%,9.66%,32.32%,23.03%,-3.67%,45.48%,152.88%,5141,15399,7956,8609,8120,-40.29%,78.86%,-7.59%,-36.69%,89.63%,-2.02%,6.02%,0.6,"₹1,460",38,38,45,-14.80%
INDIACEM,India Cements Ltd,1946,"₹11,128 Cr",Mid Cap,Construction Materials,₹359,-3.00%,₹239,₹385,50.35%,-6.73%,₹349,₹338,₹325,-3.19%,2.38%,7.07%,23.28%,21.29%,-0.66%,90.48%,208.09%,819227,1838386,852024,849504,906314,-3.56%,116.41%,0.30%,-9.61%,102.84%,-5.99%,-6.27%,1.0,₹370,,-11,,
RAMCOCEM,Ramco Cements Limited,1957,"₹27,745 Cr",Large Cap,Construction Materials,"₹1,174",-1.25%,₹775,"₹1,196",51.45%,-1.82%,"₹1,124","₹1,058",₹956,-1.33%,-0.25%,13.05%,21.94%,32.65%,46.62%,69.05%,71.66%,261906,441221,546344,665736,633171,-60.66%,-33.72%,-17.93%,-58.64%,-30.32%,-13.71%,5.14%,0.4,"₹1,189",102,12,9,28.11%
500878,CEAT Ltd,1958,"₹13,571 Cr",Mid Cap,Automobiles & Auto Parts,"₹3,357",-3.68%,"₹2,322","₹4,049",44.57%,-17.09%,"₹3,724","₹3,709","₹3,156",-3.93%,-12.92%,-7.77%,10.33%,13.94%,29.10%,176.45%,292.81%,121840,37146,8332,12165,8859,901.54%,205.35%,-31.51%,1275.33%,319.31%,-5.95%,37.32%,11.7,"₹3,485",32,107,100,6.54%
CROMPTON,Crompton Greaves Consumer Electricls Ltd,2015,"₹21,497 Cr",Large Cap,"Computers, Phones & Household Electronics",₹334,-1.79%,₹301,₹484,10.93%,-31.01%,₹346,₹349,₹360,-0.61%,-4.49%,-5.73%,0.50%,-1.53%,-25.32%,-11.24%,35.53%,1276774,2078537,1997734,2426034,2486829,-47.37%,-14.32%,-17.65%,-48.66%,-16.42%,-19.67%,-2.44%,0.5,₹340,39,9,9,-4.00%
ASHOKLEY,Ashok Leyland Ltd,1948,"₹36,634 Cr",Large Cap,"Machinery, Equipment & Components",₹125,-0.04%,₹96,₹132,29.83%,-5.87%,₹125,₹122,₹112,0.44%,0.65%,1.83%,9.51%,21.93%,7.17%,71.91%,404.66%,10435772,7499279,6208513,6030148,7261606,73.06%,24.36%,2.96%,43.71%,3.27%,-14.50%,-16.96%,1.7,₹125,24,5,6,-12.00%
526612,Blue Dart Express Ltd,1991,"₹16,337 Cr",Mid Cap,Freight & Logistics Services,"₹6,869",-0.14%,"₹5,500","₹9,484",24.89%,-27.57%,"₹6,744","₹6,633","₹6,737",2.22%,-0.44%,8.88%,5.45%,6.08%,-11.62%,-17.62%,216.29%,497,529,3358,1560,1233,-68.14%,-66.07%,115.26%,-59.68%,-57.07%,172.38%,26.53%,0.3,"₹6,879",65,106,100,6.38%
543995,Manoj Vaibhav Gems N Jewellers Ltd,1989,"₹1,097 Cr",Small Cap,Specialty Retailers,₹224,1.04%,₹168,₹330,33.45%,-32.12%,₹224,₹235,₹235,-0.02%,-1.30%,-12.81%,-0.31%,-7.57%,-9.52%,,,25996,14468,23397,25352,27541,2.54%,-42.93%,-7.71%,-5.61%,-47.47%,-15.05%,-7.95%,1.0,₹222,11,21,25,-17.76%
514272,Bhilwara Spinners Ltd,1980,₹116 Cr,Micro Cap,Textiles & Apparel,₹128,1.67%,₹116,₹188,9.76%,-32.06%,₹130,₹131,₹138,0.95%,-1.20%,-3.99%,-3.04%,-12.36%,2.90%,261.99%,1176.00%,998,647,1473,1796,2736,-44.42%,-63.95%,-17.98%,-63.52%,-76.33%,-46.16%,-34.36%,0.6,₹126,67,2,2,27.33%
500547,Bharat Petroleum Corporation Ltd,1952,"₹73,924 Cr",Large Cap,Oil & Gas,₹342,-0.75%,₹234,₹376,45.97%,-9.10%,₹343,₹328,₹297,0.44%,-1.46%,6.42%,9.68%,28.89%,4.85%,113.46%,48.63%,79820,247079,468133,395359,420965,-79.81%,-37.51%,18.41%,-81.04%,-41.31%,11.20%,-6.08%,0.2,₹344,11,31,25,24.84%
526608,Electrotherm (India) Ltd,1986,"₹1,311 Cr",Small Cap,Metals & Mining,"₹1,042",-1.79%,₹670,"₹1,455",55.37%,-28.41%,"₹1,112","₹1,123","₹1,023",-4.69%,-6.88%,-16.52%,-9.72%,11.24%,24.90%,1194.04%,968.41%,1191,1315,1110,3019,4403,-60.55%,-56.45%,-63.22%,-72.95%,-70.14%,-74.78%,-31.43%,0.4,"₹1,061",4,253,100,152.97%
533262,Ramky Infrastructure Ltd,1994,"₹4,164 Cr",Small Cap,Construction & Engineering,₹601,1.77%,₹374,₹778,60.39%,-22.81%,₹591,₹542,₹541,0.56%,-3.18%,11.36%,23.34%,11.92%,-20.83%,284.20%,1549.73%,13605,6538,10311,7999,7589,70.07%,-18.27%,28.90%,79.28%,-13.85%,35.87%,5.41%,1.7,₹590,21,29,25,14.16%
RPOWER,Reliance Power Ltd,1995,"₹24,722 Cr",Large Cap,Electrical Utilities & IPPs,₹60,-5.01%,₹27,₹76,122.11%,-21.86%,₹65,₹62,₹46,-2.59%,-8.20%,-14.94%,37.28%,47.40%,101.31%,377.14%,1499.44%,13853185,12343354,14534186,93359083,64123077,-85.16%,-86.78%,-84.43%,-78.40%,-80.75%,-77.33%,45.59%,0.1,₹63,8,8,6,28.17%
512527,Super Sales India Ltd,1981,₹287 Cr,Micro Cap,Textiles & Apparel,₹933,-2.12%,₹735,"₹1,975",26.94%,-52.75%,₹929,₹929,"₹1,047",-2.40%,1.08%,-0.73%,1.34%,-10.87%,-50.34%,13.21%,360.00%,882,2190,1239,928,1441,-4.95%,135.98%,33.48%,-38.79%,51.95%,-14.05%,-35.61%,0.9,₹953,,-3,,
KAYA,Kaya Ltd,2003,₹565 Cr,Small Cap,Personal & Household Products & Services,₹431,-2.00%,₹204,₹622,110.83%,-30.71%,₹432,₹379,₹327,-3.96%,-2.08%,7.07%,64.10%,45.31%,-24.17%,48.19%,117.35%,10244,6779,30514,41644,46405,-75.40%,-83.72%,-26.73%,-77.92%,-85.39%,-34.24%,-10.26%,0.2,₹440,,-26,,
532867,V2 Retail Ltd,2001,"₹6,759 Cr",Mid Cap,Specialty Retailers,"₹1,955",2.78%,₹755,"₹2,095",158.94%,-6.68%,"₹1,890","₹1,872","₹1,665",5.06%,4.70%,5.62%,12.31%,6.26%,133.82%,1645.54%,4064.00%,5426,3350,6299,5924,6036,-8.40%,-43.45%,6.34%,-10.11%,-44.50%,4.36%,-1.86%,0.9,"₹1,902",94,21,25,-16.68%
531373,Byke Hospitality Ltd,1990,₹425 Cr,Micro Cap,Hotels & Entertainment Services,₹81,2.08%,₹57,₹107,42.46%,-24.14%,₹82,₹87,₹80,-0.25%,0.97%,-6.06%,3.80%,-7.13%,6.96%,131.82%,464.57%,1701,3284,3218,9164,9044,-81.44%,-64.17%,-64.89%,-81.19%,-63.69%,-64.42%,1.33%,0.2,₹79,90,1,,
533289,Kesar Terminals & Infrastructure Ltd,2008,₹103 Cr,Micro Cap,Freight & Logistics Services,₹94,-0.48%,₹60,₹109,56.35%,-13.76%,₹98,₹94,₹82,1.29%,-2.59%,-8.52%,14.40%,17.51%,-2.64%,368.83%,261.54%,1795,1634,3195,6861,6931,-73.84%,-76.18%,-53.44%,-74.10%,-76.42%,-53.90%,-1.01%,0.3,₹94,13,7,6,22.00%
BRNL,Bharat Road Network Ltd,2006,₹174 Cr,Micro Cap,Construction & Engineering,₹21,-3.44%,₹20,₹54,4.94%,-60.79%,₹21,₹22,₹35,0.91%,-5.10%,-0.14%,-19.34%,-51.84%,-58.58%,-38.30%,-39.02%,324630,493997,223696,143965,130736,125.49%,243.14%,55.38%,148.31%,277.86%,71.10%,10.12%,2.3,₹22,1,16,15,8.13%
543261,Brookfield India Real Estate Trust,2020,"₹19,094 Cr",Mid Cap,Residential & Commercial REIT,₹314,0.78%,₹255,₹322,23.27%,-2.47%,₹310,₹307,₹294,0.77%,1.44%,0.13%,7.58%,6.20%,16.69%,-3.96%,,7272,7583,7693,10372,282712,-29.89%,-26.89%,-25.84%,-97.43%,-97.32%,-97.28%,-96.33%,0.7,₹312,87,4,4,3.71%
532334,HB Estate Developers Ltd,1994,₹179 Cr,Micro Cap,Hotels & Entertainment Services,₹81,0.41%,₹73,₹125,9.88%,-35.57%,₹88,₹90,₹97,-7.35%,-5.99%,-10.93%,-11.91%,-22.01%,-0.97%,402.18%,1141.91%,1493,2576,1736,1761,1817,-15.20%,46.31%,-1.38%,-17.83%,41.77%,-4.43%,-3.10%,0.8,₹80,15,5,6,-11.50%
590134,Madras Fertilizers Ltd,1966,"₹1,452 Cr",Small Cap,Chemicals,₹91,1.22%,₹66,₹123,37.10%,-26.06%,₹91,₹93,₹89,2.16%,-0.22%,-2.03%,10.26%,-1.69%,-21.29%,101.44%,410.96%,66803,23776,13388,29635,26514,125.42%,-19.77%,-54.82%,151.95%,-10.33%,-49.51%,11.77%,2.3,₹90,23,4,4,14.00%
531503,Maris Spinners Ltd,1979,₹33 Cr,Nano Cap,Textiles & Apparel,₹42,4.32%,₹29,₹60,43.84%,-30.69%,₹38,₹37,₹36,4.24%,7.00%,10.74%,24.13%,9.54%,9.80%,-42.06%,454.27%,1967,4197,4032,5955,4666,-66.97%,-29.52%,-32.30%,-57.84%,-10.03%,-13.58%,27.65%,0.3,₹40,,-2,,
531234,Scoobee Day Garments (India) Ltd,1994,₹146 Cr,Micro Cap,Textiles & Apparel,₹108,1.79%,₹68,₹145,59.38%,-25.53%,₹106,₹106,₹105,-1.33%,0.70%,-3.09%,8.34%,-15.70%,53.46%,-24.44%,80.53%,533,2611,2085,4508,3559,-88.18%,-42.08%,-53.74%,-85.02%,-26.65%,-41.41%,26.65%,0.1,₹106,,-1,,
533638,Flexituff Ventures International Ltd,1993,₹114 Cr,Micro Cap,Containers & Packaging,₹35,-1.06%,₹28,₹97,27.34%,-63.31%,₹37,₹37,₹47,-1.06%,-1.25%,-12.67%,-2.21%,-43.53%,-42.73%,42.33%,332.20%,2,2843,2093,1626,2063,-99.88%,74.80%,28.71%,-99.90%,37.78%,1.46%,-21.18%,0.0,₹36,1,69,65,6.83%
512131,Signet Industries Ltd,1985,₹177 Cr,Micro Cap,Chemicals,₹61,0.08%,₹39,₹89,55.38%,-31.59%,₹62,₹62,₹61,0.63%,-2.26%,0.84%,25.76%,-3.49%,-23.37%,68.30%,217.19%,1218,976,1256,6226,5269,-80.44%,-84.32%,-79.82%,-76.88%,-81.47%,-76.16%,18.15%,0.2,₹61,12,5,6,-13.50%
MAGNUM,Magnum Ventures Ltd,1980,₹163 Cr,Micro Cap,Paper & Forest Products,₹25,2.46%,₹23,₹57,9.13%,-55.85%,₹25,₹26,₹33,0.36%,-0.20%,-6.12%,-10.46%,-32.35%,-53.33%,108.08%,372.40%,19975,31575,82160,58785,76843,-66.02%,-46.29%,39.76%,-74.01%,-58.91%,6.92%,-23.50%,0.3,₹24,17,1,2,-3.33%
523676,Golkunda Diamonds And Jewellery Ltd,1990,₹127 Cr,Micro Cap,Textiles & Apparel,₹182,-0.84%,₹169,₹304,7.82%,-40.10%,₹182,₹185,₹204,-0.49%,1.08%,-2.77%,-5.95%,-28.94%,-22.48%,113.51%,1132.59%,611,2822,2572,3221,3926,-81.03%,-12.39%,-20.16%,-84.44%,-28.14%,-34.51%,-17.97%,0.2,₹184,11,17,15,13.13%
514087,P B M Polytex Ltd,1919,₹52 Cr,Nano Cap,Textiles & Apparel,₹75,1.32%,₹58,₹118,29.31%,-36.41%,₹74,₹76,₹79,-1.26%,1.35%,9.73%,-2.05%,-15.68%,-21.57%,-41.31%,127.27%,1378,643,2071,1339,1802,2.94%,-51.95%,54.71%,-23.54%,-64.31%,14.92%,-25.72%,1.0,₹74,,-6,,
532891,Puravankara Ltd,1986,"₹6,643 Cr",Mid Cap,Real Estate Operations,₹281,-1.47%,₹205,₹504,36.97%,-44.26%,₹289,₹283,₹305,-1.89%,-4.57%,-4.16%,15.13%,1.17%,-33.96%,190.89%,591.75%,4885,5946,18175,23035,24652,-78.79%,-74.19%,-21.10%,-80.18%,-75.88%,-26.27%,-6.56%,0.2,₹285,,-8,,
533274,Prestige Estates Projects Limited,1997,"₹73,004 Cr",Large Cap,Real Estate Operations,"₹1,694",-3.32%,"₹1,048","₹1,971",61.59%,-14.05%,"₹1,695","₹1,631","₹1,485",-5.52%,-5.14%,-3.62%,28.09%,34.26%,-8.40%,293.58%,876.03%,14979,32208,25952,27928,26204,-46.37%,15.32%,-7.08%,-42.84%,22.91%,-0.96%,6.58%,0.5,"₹1,752",151,11,9,24.33%
BANG,Bang Overseas Ltd,1992,₹76 Cr,Nano Cap,Textiles & Apparel,₹55,-0.79%,₹43,₹96,29.32%,-42.64%,₹58,₹56,₹58,-1.95%,-3.51%,-0.16%,16.76%,-14.93%,14.75%,40.56%,228.25%,3555,12322,30238,21784,16870,-83.68%,-43.44%,38.81%,-78.93%,-26.96%,79.24%,29.13%,0.2,₹56,,-2,,
514322,Kamadgiri Fashion Ltd,1987,₹56 Cr,Nano Cap,Textiles & Apparel,₹96,0.00%,₹72,₹154,33.19%,-37.73%,₹98,₹106,₹96,0.05%,-6.03%,-2.04%,,5.30%,29.58%,24.79%,,0,371,253,1404,979,-100.00%,-73.62%,-81.96%,-100.00%,-62.15%,-74.12%,43.46%,0.0,₹96,45,2,2,42.67%
531227,DECO MICA Ltd,1988,₹34 Cr,Nano Cap,Containers & Packaging,₹82,-1.22%,₹56,₹114,46.30%,-27.88%,₹79,₹78,₹75,2.23%,8.24%,6.49%,,12.11%,-17.17%,177.97%,,5,849,477,660,1360,-99.24%,28.69%,-27.75%,-99.63%,-37.57%,-64.95%,-51.49%,0.0,₹83,18,5,4,32.57%
539787,Healthcare Global Enterprises Ltd,1998,"₹7,835 Cr",Mid Cap,Healthcare Providers & Services,₹564,-0.85%,₹349,₹637,61.55%,-11.46%,₹558,₹557,₹520,-0.27%,-1.91%,4.28%,1.43%,12.22%,58.77%,106.90%,352.85%,3678,8091,11180,13221,14407,-72.18%,-38.81%,-15.44%,-74.47%,-43.84%,-22.40%,-8.23%,0.3,₹569,180,3,4,-10.29%
PNCINFRA,PNC Infratech Ltd,1999,"₹8,019 Cr",Mid Cap,Construction & Engineering,₹310,-1.90%,₹240,₹529,29.31%,-41.33%,₹309,₹302,₹295,-1.32%,-2.74%,2.66%,12.93%,1.72%,-39.26%,25.46%,120.14%,273096,420501,687973,896831,817203,-69.55%,-53.11%,-23.29%,-66.58%,-48.54%,-15.81%,9.74%,0.3,₹316,10,32,25,27.16%
519397,Sharat Industries Ltd,1990,₹439 Cr,Micro Cap,Food & Tobacco,₹111,0.04%,₹41,₹114,171.22%,-2.03%,₹106,₹103,₹78,0.00%,1.00%,8.74%,36.64%,60.13%,115.34%,151.23%,574.40%,41955,41678,60505,76161,72542,-44.91%,-45.28%,-20.56%,-42.16%,-42.55%,-16.59%,4.99%,0.5,₹111,37,3,4,-13.14%
523638,IP Rings Ltd,1991,₹225 Cr,Micro Cap,Automobiles & Auto Parts,₹178,3.05%,₹108,₹262,64.44%,-32.32%,₹150,₹148,₹163,1.11%,15.36%,28.60%,32.64%,4.90%,-1.33%,46.84%,322.35%,6008,7316,3233,2422,5092,148.10%,202.09%,33.52%,17.99%,43.67%,-36.50%,-52.44%,2.5,₹172,,-3,,
AJMERA,Ajmera Realty & Infra India Ltd,1985,"₹3,527 Cr",Small Cap,Real Estate Operations,₹896,0.41%,₹610,"₹1,225",47.02%,-26.84%,₹914,₹895,₹920,-4.00%,-5.03%,-2.65%,11.44%,0.63%,24.61%,258.77%,1080.42%,212536,76872,61378,89128,80025,138.46%,-13.75%,-31.14%,165.59%,-3.94%,-23.30%,11.37%,2.4,₹893,26,34,25,36.04%
SURYALAXMI,Surya Lakshmi Cotton Mills Ltd,1962,₹139 Cr,Micro Cap,Textiles & Apparel,₹74,0.87%,₹55,₹109,35.60%,-32.08%,₹74,₹72,₹74,-0.48%,-1.49%,1.65%,19.97%,-7.36%,-13.14%,20.26%,332.16%,12354,14369,39123,23664,21605,-47.79%,-39.28%,65.33%,-42.82%,-33.49%,81.09%,9.53%,0.5,₹73,38,2,2,28.67%
509220,PTL Enterprises Ltd,1959,₹532 Cr,Small Cap,Automobiles & Auto Parts,₹40,-0.07%,₹35,₹51,15.12%,-20.99%,₹44,₹42,₹41,-0.07%,-3.50%,-6.23%,3.45%,0.78%,-4.53%,30.55%,104.84%,10539,21958,39878,16947,11144,-37.81%,29.57%,135.31%,-5.43%,97.03%,257.83%,52.06%,0.6,₹40,15,3,2,82.67%
514030,Deepak Spinners Ltd,1982,₹107 Cr,Micro Cap,Textiles & Apparel,₹149,1.53%,₹121,₹248,22.97%,-39.98%,₹151,₹148,₹164,1.33%,-2.68%,5.12%,-1.33%,-15.74%,-32.94%,-33.56%,138.54%,2758,2592,5291,4109,5280,-32.88%,-36.93%,28.75%,-47.77%,-50.91%,0.20%,-22.17%,0.7,₹147,,-14,,
540961,Shiva Mills Ltd,2015,₹66 Cr,Nano Cap,Textiles & Apparel,₹76,-2.59%,₹64,₹116,19.60%,-34.33%,₹78,₹78,₹85,-1.64%,-2.69%,-1.73%,-4.34%,-17.30%,-18.80%,-26.03%,227.93%,3095,5922,2342,5201,3349,-40.49%,13.87%,-54.97%,-7.59%,76.82%,-30.08%,55.28%,0.6,₹78,,-4,,
500104,Hindustan Petroleum Corp Ltd,1952,"₹92,506 Cr",Large Cap,Oil & Gas,₹435,0.08%,₹288,₹457,51.23%,-4.89%,₹439,₹418,₹382,1.35%,-1.11%,6.40%,10.71%,23.11%,16.15%,183.29%,181.09%,225172,130452,208455,198093,221343,13.67%,-34.15%,5.23%,1.73%,-41.06%,-5.82%,-10.50%,1.1,₹435,14,32,25,26.64%
514302,Vippy Spinpro Ltd,1992,₹107 Cr,Micro Cap,Textiles & Apparel,₹183,2.09%,₹150,₹228,21.80%,-19.86%,₹178,₹179,₹181,0.55%,3.77%,1.67%,1.70%,3.42%,15.28%,72.59%,,532,1142,1866,2188,1803,-75.69%,-47.82%,-14.72%,-70.50%,-36.67%,3.49%,21.36%,0.2,₹179,9,20,15,30.47%
521151,Dhanlaxmi Fabrics Ltd,1992,₹48 Cr,Nano Cap,Textiles & Apparel,₹56,-1.75%,₹54,₹75,4.15%,-25.23%,₹60,₹60,₹61,-1.75%,-2.23%,-6.67%,-6.67%,-10.96%,-17.92%,6.06%,284.88%,551,277,241,499,447,10.42%,-44.44%,-51.76%,23.28%,-37.97%,-46.14%,11.65%,1.1,₹57,560,0,,
M&M,Mahindra And Mahindra Ltd,1945,"₹388,952 Cr",Mega Cap,Automobiles & Auto Parts,"₹3,245",-0.73%,"₹2,425","₹3,303",33.81%,-1.76%,"₹3,182","₹3,116","₹2,954",-0.37%,1.56%,1.26%,11.10%,16.23%,15.42%,186.62%,447.78%,1469406,1992039,2203009,2478444,2924976,-40.71%,-19.63%,-11.11%,-49.76%,-31.90%,-24.68%,-15.27%,0.6,"₹3,269",28,115,100,15.47%
NLCINDIA,NLC India Ltd,1956,"₹34,000 Cr",Large Cap,Electrical Utilities & IPPs,₹246,0.37%,₹186,₹301,31.97%,-18.56%,₹232,₹235,₹236,1.80%,2.64%,6.42%,2.08%,9.87%,-12.81%,262.78%,405.63%,2251232,3541388,2000112,1751379,2502282,28.54%,102.21%,14.20%,-10.03%,41.53%,-20.07%,-30.01%,1.3,₹245,13,20,15,30.47%
ATL,Allcargo Terminals Ltd,2013,₹815 Cr,Small Cap,Textiles & Apparel,₹32,-1.76%,₹21,₹55,52.29%,-40.90%,₹30,₹29,₹32,-2.86%,-4.21%,10.49%,28.38%,-3.03%,-37.29%,,,137863,233056,308999,330211,432927,-58.25%,-29.42%,-6.42%,-68.16%,-46.17%,-28.63%,-23.73%,0.4,₹33,26,1,2,-17.33%
507981,Jindal Hotels Ltd,1984,₹62 Cr,Nano Cap,Hotels & Entertainment Services,₹89,-0.01%,₹81,₹132,9.89%,-32.64%,₹90,₹90,₹93,-1.10%,-0.84%,-5.28%,-8.11%,-4.79%,-25.76%,138.63%,338.47%,1695,828,3170,3562,3395,-52.41%,-76.75%,-11.02%,-50.08%,-75.61%,-6.65%,4.90%,0.5,₹89,54,2,2,10.00%
543874,Maiden Forgings Ltd,2005,₹116 Cr,Micro Cap,Metals & Mining,₹82,0.02%,₹51,₹106,61.23%,-23.11%,₹82,₹76,₹72,0.25%,0.22%,2.92%,13.59%,26.14%,-18.33%,,,7000,17000,43667,23403,24542,-70.09%,-27.36%,86.58%,-71.48%,-30.73%,77.93%,-4.64%,0.3,₹81,19,4,4,21.71%
ISGEC,Isgec Heavy Engineering Ltd,1933,"₹8,456 Cr",Mid Cap,"Machinery, Equipment & Components","₹1,150",1.52%,₹842,"₹1,676",36.51%,-31.37%,"₹1,194","₹1,210","₹1,211",1.52%,-1.76%,-3.76%,-2.67%,2.83%,-17.25%,137.50%,,30716,31532,35620,69649,133908,-55.90%,-54.73%,-48.86%,-77.06%,-76.45%,-73.40%,-47.99%,0.4,"₹1,133",25,46,45,3.04%
524582,Tirupati Starch & Chemicals Ltd,1985,₹182 Cr,Micro Cap,Food & Tobacco,₹190,-2.14%,₹140,₹207,35.31%,-8.31%,₹173,₹169,₹173,-2.34%,5.45%,13.34%,8.31%,7.41%,-0.60%,174.58%,476.78%,3556,22128,8523,4886,4082,-27.21%,352.92%,74.45%,-12.88%,442.14%,108.82%,19.70%,0.7,₹194,24,8,6,30.83%
